Review,Label
food good atmospher good long wait superbowl sunday though show game money food good servic good would recommend bite eat,0
hard rock cafe restaur experi great servic top qualiti server knowledg menu outstand alway hard purchas someth shop way,0
nice place music rock lover even food lover tast new york great,0
cosi restaur good music play time lot beauti photo meal hearti,0
food edibl littl bore bbq crumb ok like stuff dark,0
rock cafe best one world beautif shin best drink life,0
went celebr th staff sang band live venu time squar fabul even,1
fun atmospher entertain great memorabilia display averag food averag servic first visit hard rock cafe rush back,0
never honestli expect bit perfectli fine agre sentiment need updat place worn,2
daughter realli like rock alway go one visit big citi food consist good great vegetarian,0
ate twice rib yummi pull pork cpl cocktail get keep glass much see insid florida staff fab,0
good choic cold beer reason hard rock menu cold servic ok outstand hard rock cafe everywher go although one exquisit memorabilia,0
took pre teen teenag kid love food good like captain crunch chicken,0
expens food good kid love place music peopl work nice,0
food drink servic great surround awesom music label rock meal bought gift shop servic averag best,0
love massiv place load rock memorabilia food nice massiv dish boot worth visit,0
waiter excel food overpr memorabilia great music video great,0
stop way back penn station decid tri breakfast offer breakfast delici plenti food three egg potato crispi bacon servic excel food arriv quickli hot great meal,0
wait long queue get seat think worth wait els sit bar counter appeal,0
basic food found restaur order steak fajita came dri order wrong server offer fix howev time wait beer select limit,2
food good servic quick friendli great atmospher decor around good enjoy cocktail came away hard rock cafe new york glass take home,0
greatest culinari experi fun visit know get food tast good servic great good atmospher,0
visit hard rock cafe saturday afternoon snack cocktail nacho huge tasti cocktail strong servic great,0
fun place good select gluten free food price typic nyc food worth except gluten free bun hard servic could bit better though,0
help friendli staff sat pretti much straight away waiter recommend local legendari pizza burger disappoint,0
daughter went dinner got huge salad chicken sort good top daughter got burger server good attent seem well run place,0
min wait seat worth food love tasti hot atmospher realli nice thoroughli enjoy,0
although wait hour tabl worth food great waiter hakeem entertain,0
th time visit hard rock nyc love everi minut food great staff brilliant music tremend highli recommend,0
breakfast took age order taken despit restaur busi food howev good locat great,0
drink moskow mule bar right bad servic drink averag noth tip guy even say hello us,2
like mini music museum good dinner found bit pricey get otherwis servic great fun look memorabilia,0
told us wait min decid wait wait min meal love best meal holiday felt sorri waitress start til pm crazi great place reason,0
noth spectacular servic rather slow order larg pull chicken burger came tini plate cold realli impress price shame realli look forward go,1
rock ambienc food huge portion expect small averag tast burger although chocol molten cake scrumptiou simpli melt mouth,0
although restaur busi seat promptli told us hr buzz minut good food larg portion full starter good servic overal great restaur,0
ensur book turn tabl readi perfect music loud light littl dim great atmospher attent staff realli worth visit,0
went year ago mr gordon travel tourism class great fast forward still great friendli wait staff good price atmospher great must go see self,0
tabl friend jonathan made night perfect went way attend need noth much food love atmospher spot servic amaz would definit recommend,0
lover hard rock found place full music histori everi hard rock drank beer judg food like servic kind funni,0
dip cold friday night wait area insid awesom memorabilia everywher seat minut great servic food good would rate appet lukewarm cool experi,0
one first eat first trip nyc staff friendli food fairli quick come ate mozzarella stick chicken strip wash beer establish clean complaint us,0
atmospher great spent time look exhibit show food brilliant cocktail die went twice even meal breakfast week stay new york,0
food averag go atmospher name burger fri good tourist thong,0
visit fame decor realli nice food multipl better option around price disprportion repeat,0
food servic good price bit high knew go love see memorabilia,0
